Term 1,Term 2,Frequency,Context Frequency,Conditional Probability
por,suerte,4,375,0.010666666666666666
mi,logo,4,598,0.006688963210702341
bro,no,4,267,0.0149812734082397
:,>,4,78,0.05128205128205128
cuando,se,4,168,0.023809523809523808
una,cosa,4,354,0.011299435028248588
porque,el,4,134,0.029850746268656716
ir,en,4,56,0.07142857142857142
no,tu,4,1357,0.0029476787030213707
10,y,4,40,0.1
hoy,es,4,170,0.023529411764705882
cheque,y,4,6,0.6666666666666666
principalmente,>,4,4,1.0
esa,wea,4,83,0.04819277108433735
si,acaso,4,1364,0.002932551319648094
tema,de,4,12,0.3333333333333333
acaso,>,4,4,1.0
vrga,>,4,6,0.6666666666666666
a,tardar,4,1804,0.0022172949002217295
se,ven,4,832,0.004807692307692308
consejo,>,4,5,0.8
de,esme,4,1853,0.0021586616297895305
gratis,>,4,8,0.5
el,pelo,4,1576,0.0025380710659898475
no,el,4,1357,0.0029476787030213707
te,muestro,4,454,0.00881057268722467
segun,yo,4,13,0.3076923076923077
mensaje,de,4,24,0.16666666666666666
al,baño,4,329,0.0121580547112462
enseño,a,4,7,0.5714285714285714
en,enero,4,1027,0.0038948393378773127
y,domingo,4,2006,0.0019940179461615153
yo,el,4,315,0.012698412698412698
de,poder,4,1853,0.0021586616297895305
cambio,de,4,16,0.25
llego,la,4,21,0.19047619047619047
unos,cuantos,4,29,0.13793103448275862
del,profe,4,299,0.013377926421404682
para,eso,4,435,0.009195402298850575
codigo,de,4,13,0.3076923076923077
<,ahhh,4,12342,0.00032409658078107277
3,meses,4,86,0.046511627906976744
biblioteca,>,4,6,0.6666666666666666
del,tetanos,4,299,0.013377926421404682
me,prestas,4,1520,0.002631578947368421
si,de,4,1364,0.002932551319648094
los,ojos,4,417,0.009592326139088728
un,avance,4,732,0.00546448087431694
a,nmms,4,1804,0.0022172949002217295
y,son,4,2006,0.0019940179461615153
nadamas,que,4,23,0.17391304347826086
se,pasa,4,832,0.004807692307692308
fue,>,4,91,0.04395604395604396
neta,>,4,20,0.2
que,estaba,4,2280,0.0017543859649122807
mañana,si,4,177,0.022598870056497175
estaba,viendo,4,46,0.08695652173913043
sera,mañana,4,24,0.16666666666666666
programa,>,4,11,0.36363636363636365
temporada,>,4,11,0.36363636363636365
otros,2,4,13,0.3076923076923077
no,pero,4,1357,0.0029476787030213707
si,yo,4,1364,0.002932551319648094
matar,al,4,21,0.19047619047619047
cancela,>,4,9,0.4444444444444444
covid,>,4,7,0.5714285714285714
pipipi,>,4,5,0.8
ni,lo,4,118,0.03389830508474576
a,poder,4,1804,0.0022172949002217295
para,cuando,4,435,0.009195402298850575
todas,formas,4,12,0.3333333333333333
vaaa,>,4,4,1.0
un,pequeño,4,732,0.00546448087431694
pero,luego,4,521,0.007677543186180422
lethal,company,4,5,0.8
<,yastoy,4,12342,0.00032409658078107277
codigo,>,4,13,0.3076923076923077
o,como,4,289,0.01384083044982699
le,pare,4,377,0.010610079575596816
<,hice,4,12342,0.00032409658078107277
y,puedes,4,2006,0.0019940179461615153
para,jugar,4,435,0.009195402298850575
primaria,),4,8,0.5
<,vaaa,4,12342,0.00032409658078107277
con,2,4,450,0.008888888888888889
clave,primaria,4,7,0.5714285714285714
jugar,bro,4,162,0.024691358024691357
negra,>,4,6,0.6666666666666666
nombre,de,4,28,0.14285714285714285
lo,vas,4,824,0.0048543689320388345
realm,>,4,7,0.5714285714285714
no,ps,4,1357,0.0029476787030213707
me,ocurre,4,1520,0.002631578947368421
tia,>,4,12,0.3333333333333333
que,soy,4,2280,0.0017543859649122807
a,conseguir,4,1804,0.0022172949002217295
5,de,4,39,0.10256410256410256
beta,>,4,11,0.36363636363636365
sale,la,4,54,0.07407407407407407
con,madre,4,450,0.008888888888888889
una,que,4,354,0.011299435028248588
y,voy,4,2006,0.0019940179461615153
acabe,>,4,24,0.16666666666666666
pusieron,a,4,29,0.13793103448275862
juego,?,4,95,0.042105263157894736
desde,0,4,41,0.0975609756097561
ufff,ya,4,77,0.05194805194805195
tranquilo,>,4,5,0.8
tu,calculadora,4,155,0.025806451612903226
ya,xd,4,1187,0.003369839932603201
horrible,>,4,5,0.8
tienes,el,4,31,0.12903225806451613
el,curso,4,1576,0.0025380710659898475
superior,>,4,5,0.8
juego,que,4,95,0.042105263157894736
suerte,en,4,28,0.14285714285714285
<,maso,4,12342,0.00032409658078107277
verdad,es,4,38,0.10526315789473684
tienes,clase,4,31,0.12903225806451613
pero,bien,4,521,0.007677543186180422
dar,por,4,27,0.14814814814814814
creer,>,4,6,0.6666666666666666
te,doy,4,454,0.00881057268722467
el,contexto,4,1576,0.0025380710659898475
la,espada,4,1400,0.002857142857142857
jajajajajaja,>,4,4,1.0
mi,anillo,4,598,0.006688963210702341
que,salga,4,2280,0.0017543859649122807
100,>,4,10,0.4
ando,al,4,132,0.030303030303030304
izi,>,4,7,0.5714285714285714
culera,>,4,4,1.0
luz,>,4,6,0.6666666666666666
y,10,4,2006,0.0019940179461615153
un,servidor,4,732,0.00546448087431694
está,en,4,33,0.12121212121212122
me,compre,4,1520,0.002631578947368421
armando,y,4,17,0.23529411764705882
crees,>,4,26,0.15384615384615385
nada,de,4,83,0.04819277108433735
probar,el,4,14,0.2857142857142857
culero,>,4,4,1.0
ventana,>,4,9,0.4444444444444444
soy,el,4,56,0.07142857142857142
el,mío,4,1576,0.0025380710659898475
clase,de,4,46,0.08695652173913043
se,a,4,832,0.004807692307692308
falta,el,4,31,0.12903225806451613
pasar,un,4,31,0.12903225806451613
por,2,4,375,0.010666666666666666
soy,ese,4,56,0.07142857142857142
dern965,>,4,4,1.0
el,logo,4,1576,0.0025380710659898475
la,cancion,4,1400,0.002857142857142857
hackathon,>,4,5,0.8
por,?,4,375,0.010666666666666666
feliz,navidad,4,20,0.2
modo,maestro,4,31,0.12903225806451613
de,hambre,4,1853,0.0021586616297895305
oye,como,4,80,0.05
puse,el,4,42,0.09523809523809523
2,jefes,4,138,0.028985507246376812
me,tumbo,4,1520,0.002631578947368421
dia,xd,4,44,0.09090909090909091
a,uno,4,1804,0.0022172949002217295
el,pendejo,4,1576,0.0025380710659898475
<,toco,4,12342,0.00032409658078107277
a,querer,4,1804,0.0022172949002217295
lolsito,>,4,5,0.8
viene,>,4,20,0.2
digo,no,4,68,0.058823529411764705
sisisi,>,4,7,0.5714285714285714
aaaaaaaaaaaaaaaa,>,4,4,1.0
el,goty,4,1576,0.0025380710659898475
ahhh,>,4,5,0.8
viene,goty,4,20,0.2
a,grabar,4,1804,0.0022172949002217295
jueves,>,4,19,0.21052631578947367
a,otro,4,1804,0.0022172949002217295
curioso,>,4,8,0.5
y,david,4,2006,0.0019940179461615153
tambien,ya,4,62,0.06451612903225806
moon,lord,4,4,1.0
error,>,4,12,0.3333333333333333
año,pasado,4,35,0.11428571428571428
que,hoy,4,2280,0.0017543859649122807
un,efecto,4,732,0.00546448087431694
y,va,4,2006,0.0019940179461615153
pagina,>,4,9,0.4444444444444444
<,vi,4,12342,0.00032409658078107277
ufff,bro,4,77,0.05194805194805195
<,denada,4,12342,0.00032409658078107277
como,crees,4,424,0.009433962264150943
osea,que,4,21,0.19047619047619047
tienes,que,4,31,0.12903225806451613
el,celular,4,1576,0.0025380710659898475
aaaaaaaaaaaaa,>,4,4,1.0
un,problema,4,732,0.00546448087431694
respeto,a,4,4,1.0
los,demas,4,417,0.009592326139088728
los,cuernos,4,417,0.009592326139088728
llego,>,4,21,0.19047619047619047
yo,ni,4,315,0.012698412698412698
quizas,>,4,6,0.6666666666666666
con,todos,4,450,0.008888888888888889
jala,el,4,19,0.21052631578947367
pude,con,4,21,0.19047619047619047
esta,gustando,4,256,0.015625
ni,se,4,118,0.03389830508474576
figueeeee,>,4,4,1.0
<,sus,3,12342,0.00024307243558580456
durmiendo,xd,3,5,0.6
asi,bien,3,129,0.023255813953488372
esto,si,3,59,0.05084745762711865
le,se,3,377,0.007957559681697613
<,mucho,3,12342,0.00024307243558580456
ve,muy,3,79,0.0379746835443038
que,juego,3,2280,0.0013157894736842105
sé,si,3,12,0.25
contexto,>,3,5,0.6
cual,se,3,49,0.061224489795918366
voy,despertando,3,310,0.00967741935483871
le,seguimos,3,377,0.007957559681697613
amigo,en,3,25,0.12
a,juntar,3,1804,0.0016629711751662971
el,pase,3,1576,0.0019035532994923859
la,forma,3,1400,0.002142857142857143
viendo,el,3,27,0.1111111111111111
la,categoría,3,1400,0.002142857142857143
en,teoría,3,1027,0.0029211295034079843
amigo,y,3,25,0.12
emputado,>,3,4,0.75
bien,emputado,3,240,0.0125
me,diga,3,1520,0.001973684210526316
vergo,de,3,11,0.2727272727272727
oye,mañana,3,80,0.0375
me,está,3,1520,0.001973684210526316
titulo,>,3,6,0.5
luego,si,3,88,0.03409090909090909
una,nueva,3,354,0.00847457627118644
<,seria,3,12342,0.00024307243558580456
bajo,>,3,9,0.3333333333333333
la,tienda,3,1400,0.002142857142857143
problemas,con,3,9,0.3333333333333333
esperando,a,3,9,0.3333333333333333
a,como,3,1804,0.0016629711751662971
cayo,un,3,6,0.5
me,enferme,3,1520,0.001973684210526316
un,pastel,3,732,0.004098360655737705
su,clase,3,148,0.02027027027027027
casita,>,3,6,0.5
1,me,3,62,0.04838709677419355
perro,cansado,3,21,0.14285714285714285
mario,>,3,5,0.6
uff,bro,3,28,0.10714285714285714
al,lado,3,329,0.00911854103343465
lo,pendejo,3,824,0.0036407766990291263
pa,que,3,32,0.09375
solo,en,3,110,0.02727272727272727
nuevo,xd,3,43,0.06976744186046512
algo,hoy,3,117,0.02564102564102564
no,puedes,3,1357,0.002210759027266028
<,café,3,12342,0.00024307243558580456
nos,da,3,96,0.03125
esta,hasta,3,256,0.01171875
que,he,3,2280,0.0013157894736842105
que,opinas,3,2280,0.0013157894736842105
mamadas,>,3,3,1.0
me,hace,3,1520,0.001973684210526316
el,basilisco,3,1576,0.0019035532994923859
javier,>,3,5,0.6
vez,el,3,76,0.039473684210526314
2,que,3,138,0.021739130434782608
jefe,final,3,14,0.21428571428571427
entonces,quieres,3,55,0.05454545454545454
vez,de,3,76,0.039473684210526314
me,gustaba,3,1520,0.001973684210526316
tiene,una,3,64,0.046875
en,vez,3,1027,0.0029211295034079843
la,semana,3,1400,0.002142857142857143
la,lap,3,1400,0.002142857142857143
tal,la,3,83,0.03614457831325301
o,sin,3,289,0.010380622837370242
si,eso,3,1364,0.0021994134897360706
sonido,>,3,3,1.0
el,fin,3,1576,0.0019035532994923859
si,pude,3,1364,0.0021994134897360706
kong,>,3,8,0.375
su,casa,3,148,0.02027027027027027
de,entrada,3,1853,0.0016189962223421479
pero,gracias,3,521,0.005758157389635317
le,gusta,3,377,0.007957559681697613
gracias,al,3,172,0.01744186046511628
dijo,>,3,57,0.05263157894736842
ha,dicho,3,13,0.23076923076923078
aliento,atómico,3,4,0.75
las,pases,3,322,0.009316770186335404
morir,>,3,9,0.3333333333333333
un,mal,3,732,0.004098360655737705
costo,pero,3,8,0.375
buenas,>,3,10,0.3
si,les,3,1364,0.0021994134897360706
usar,una,3,26,0.11538461538461539
en,8,3,1027,0.0029211295034079843
de,llamar,3,1853,0.0016189962223421479
?,?,3,746,0.004021447721179625
se,acaba,3,832,0.003605769230769231
cantidad,de,3,3,1.0
dar,>,3,27,0.1111111111111111
de,pendejo,3,1853,0.0016189962223421479
b,y,3,6,0.5
es,?,3,752,0.003989361702127659
que,pinche,3,2280,0.0013157894736842105
como,2,3,424,0.007075471698113208
para,mañana,3,435,0.006896551724137931
goty,para,3,8,0.375
y,regreso,3,2006,0.0014955134596211367
pues,bien,3,152,0.019736842105263157
que,diga,3,2280,0.0013157894736842105
vi,en,3,39,0.07692307692307693
que,ayer,3,2280,0.0013157894736842105
pero,estuvo,3,521,0.005758157389635317
estuvo,bien,3,16,0.1875
ufffas,>,3,5,0.6
sera,el,3,24,0.125
abrazo,>,3,5,0.6
ahorita,que,3,156,0.019230769230769232
en,4,3,1027,0.0029211295034079843
novio,de,3,10,0.3
tons,no,3,65,0.046153846153846156
le,entendi,3,377,0.007957559681697613
del,tiempo,3,299,0.010033444816053512
la,reunión,3,1400,0.002142857142857143
que,ahorita,3,2280,0.0013157894736842105
el,copy,3,1576,0.0019035532994923859
como,4,3,424,0.007075471698113208
primer,dia,3,25,0.12
me,carga,3,1520,0.001973684210526316
<,esos,3,12342,0.00024307243558580456
la,beca,3,1400,0.002142857142857143
potente,>,3,8,0.375
<,hace,3,12342,0.00024307243558580456
intentar,y,3,12,0.25
arma,algo,3,21,0.14285714285714285
me,queria,3,1520,0.001973684210526316
concurso,de,3,3,1.0
de,verduzco,3,1853,0.0016189962223421479
en,fnaf,3,1027,0.0029211295034079843
la,frase,3,1400,0.002142857142857143
<,vrga,3,12342,0.00024307243558580456
de,venta,3,1853,0.0016189962223421479
soy,puto,3,56,0.05357142857142857
empezar,a,3,14,0.21428571428571427
aviso,si,3,15,0.2
estoy,con,3,166,0.018072289156626505
la,pila,3,1400,0.002142857142857143
a,estudiar,3,1804,0.0016629711751662971
<,noooi,3,12342,0.00024307243558580456
ver,los,3,175,0.017142857142857144
coraje,>,3,4,0.75
me,harte,3,1520,0.001973684210526316
te,apures,3,454,0.006607929515418502
todo,mi,3,111,0.02702702702702703
hecho,en,3,35,0.08571428571428572
pq,ahorita,3,369,0.008130081300813009
<,wey,3,12342,0.00024307243558580456
papeles,en,3,5,0.6
me,queda,3,1520,0.001973684210526316
o,>,3,289,0.010380622837370242
lo,envio,3,824,0.0036407766990291263
le,agarre,3,377,0.007957559681697613
<,aún,3,12342,0.00024307243558580456
unas,>,3,33,0.09090909090909091
fue,mi,3,91,0.03296703296703297
siempre,lo,3,52,0.057692307692307696
historia,de,3,41,0.07317073170731707
había,olvidado,3,18,0.16666666666666666
la,fuente,3,1400,0.002142857142857143
el,capítulo,3,1576,0.0019035532994923859
soñe,con,3,7,0.42857142857142855
1,o,3,62,0.04838709677419355
armando,>,3,17,0.17647058823529413
de,8,3,1853,0.0016189962223421479
mandaron,a,3,4,0.75
ves,a,3,36,0.08333333333333333
paso,algo,3,60,0.05
el,cristal,3,1576,0.0019035532994923859
de,vacaciones,3,1853,0.0016189962223421479
es,y,3,752,0.003989361702127659
asi,lo,3,129,0.023255813953488372
a,10,3,1804,0.0016629711751662971
pos,me,3,76,0.039473684210526314
el,amor,3,1576,0.0019035532994923859
buen,punto,3,47,0.06382978723404255
ahi,se,3,98,0.030612244897959183
que,apenas,3,2280,0.0013157894736842105
phasmo,?,3,15,0.2
llegó,a,3,13,0.23076923076923078
el,caso,3,1576,0.0019035532994923859
eso,de,3,210,0.014285714285714285
<,nose,3,12342,0.00024307243558580456
si,fue,3,1364,0.0021994134897360706
cuernavaca,>,3,3,1.0
distraerme,>,3,4,0.75
porque,yo,3,134,0.022388059701492536
que,nmms,3,2280,0.0013157894736842105
y,sabes,3,2006,0.0014955134596211367
mientras,me,3,13,0.23076923076923078
el,ultimo,3,1576,0.0019035532994923859
una,segunda,3,354,0.00847457627118644
si,queda,3,1364,0.0021994134897360706
vavavavava,>,3,3,1.0
la,saga,3,1400,0.002142857142857143
donde,ya,3,54,0.05555555555555555
<,vavavavava,3,12342,0.00024307243558580456
esta,bueno,3,256,0.01171875
chingona,>,3,6,0.5
sabia,>,3,19,0.15789473684210525
pero,>,3,521,0.005758157389635317
el,trauma,3,1576,0.0019035532994923859
<,aaaaaaaaaaaaa,3,12342,0.00024307243558580456
integral,>,3,5,0.6
cuphead,>,3,5,0.6
project,zomboid,3,4,0.75
mi,abuelita,3,598,0.005016722408026756
la,invencion,3,1400,0.002142857142857143
la,fila,3,1400,0.002142857142857143
eso,a,3,210,0.014285714285714285
<,tenemos,3,12342,0.00024307243558580456
goty,>,3,8,0.375
valió,verga,3,5,0.6
voy,de,3,310,0.00967741935483871
mamá,a,3,92,0.03260869565217391
de,estar,3,1853,0.0016189962223421479
de,tiempo,3,1853,0.0016189962223421479
de,integral,3,1853,0.0016189962223421479
a,mimir,3,1804,0.0016629711751662971
entonces,si,3,55,0.05454545454545454
que,les,3,2280,0.0013157894736842105
estuve,viendo,3,14,0.21428571428571427
las,palapas,3,322,0.009316770186335404
mi,clase,3,598,0.005016722408026756
mamastrosa,>,3,6,0.5
mi,familia,3,598,0.005016722408026756
<,estan,3,12342,0.00024307243558580456
estas,bien,3,33,0.09090909090909091
junio,>,3,3,1.0
ya,cuando,3,1187,0.002527379949452401
baño,y,3,10,0.3
<,talvez,3,12342,0.00024307243558580456
influenza,>,3,5,0.6
el,lado,3,1576,0.0019035532994923859
la,campaña,3,1400,0.002142857142857143
no,paro,3,1357,0.002210759027266028
pendejo,lo,3,43,0.06976744186046512
ojala,>,3,5,0.6
<,topas,3,12342,0.00024307243558580456
si,hacen,3,1364,0.0021994134897360706
ya,asi,3,1187,0.002527379949452401
con,quien,3,450,0.006666666666666667
era,para,3,56,0.05357142857142857
<,plox,3,12342,0.00024307243558580456
hago,que,3,47,0.06382978723404255
si,podemos,3,1364,0.0021994134897360706
segunda,dosis,3,20,0.15
lo,iba,3,824,0.0036407766990291263
un,terraria,3,732,0.004098360655737705
fnaf,1,3,30,0.1
con,otro,3,450,0.006666666666666667
queda,>,3,12,0.25
gracias,mi,3,172,0.01744186046511628
a,meter,3,1804,0.0016629711751662971
sale,te,3,54,0.05555555555555555
personal,>,3,3,1.0
teoria,>,3,9,0.3333333333333333
mamá,esta,3,92,0.03260869565217391
nice,nice,3,10,0.3
me,llego,3,1520,0.001973684210526316
que,onda,3,2280,0.0013157894736842105
aun,>,3,75,0.04
deje,de,3,13,0.23076923076923078
del,grupo,3,299,0.010033444816053512
chale,si,3,48,0.0625
<,nah,3,12342,0.00024307243558580456
bien,no,3,240,0.0125
<,supongo,3,12342,0.00024307243558580456
le,dió,3,377,0.007957559681697613
desde,ayer,3,41,0.07317073170731707
el,perro,3,1576,0.0019035532994923859
alerta,>,3,5,0.6
una,cancion,3,354,0.00847457627118644
bien,ntp,3,240,0.0125
esa,cancion,3,83,0.03614457831325301
sacarlo,>,3,5,0.6
me,hicieron,3,1520,0.001973684210526316
potente,el,3,8,0.375
todo,un,3,111,0.02702702702702703
pase,y,3,45,0.06666666666666667
las,pase,3,322,0.009316770186335404
baño,>,3,10,0.3
extraño,>,3,4,0.75
pero,ando,3,521,0.005758157389635317
más,que,3,49,0.061224489795918366
me,digas,3,1520,0.001973684210526316
mi,nombre,3,598,0.005016722408026756
un,correo,3,732,0.004098360655737705
son,todos,3,87,0.034482758620689655
grupo,>,3,25,0.12
odio,a,3,11,0.2727272727272727
abue,por,3,14,0.21428571428571427
este,fue,3,103,0.02912621359223301
nmms,ya,3,80,0.0375
eso,",",3,210,0.014285714285714285
nada,",",3,83,0.03614457831325301
mas,a,3,208,0.014423076923076924
tambien,le,3,62,0.04838709677419355
los,personajes,3,417,0.007194244604316547
que,su,3,2280,0.0013157894736842105
el,fall,3,1576,0.0019035532994923859
<,lit,3,12342,0.00024307243558580456
tu,tt,3,155,0.01935483870967742
que,escucho,3,2280,0.0013157894736842105
mi,cuenta,3,598,0.005016722408026756
si,gustas,3,1364,0.0021994134897360706
discord,xd,3,39,0.07692307692307693
máximo,>,3,4,0.75
pinches,pendejos,3,17,0.17647058823529413
idea,del,3,20,0.15
.,cuando,3,72,0.041666666666666664
ahorita,no,3,156,0.019230769230769232
la,cago,3,1400,0.002142857142857143
este,ricardo,3,103,0.02912621359223301
la,biblioteca,3,1400,0.002142857142857143
aparece,el,3,14,0.21428571428571427
esta,hablando,3,256,0.01171875
ahorita,esta,3,156,0.019230769230769232
el,libro,3,1576,0.0019035532994923859
muero,de,3,6,0.5
alastor,>,3,3,1.0
que,buen,3,2280,0.0013157894736842105
te,envio,3,454,0.006607929515418502
las,que,3,322,0.009316770186335404
son,para,3,87,0.034482758620689655
solo,un,3,110,0.02727272727272727
<,posiblemente,3,12342,0.00024307243558580456
descanso,>,3,5,0.6
pq,al,3,369,0.008130081300813009
el,minecraft,3,1576,0.0019035532994923859
el,11,3,1576,0.0019035532994923859
empieza,a,3,10,0.3
<,hacemos,3,12342,0.00024307243558580456
triste,>,3,6,0.5
ella,no,3,38,0.07894736842105263
mmm,no,3,15,0.2
en,3,3,1027,0.0029211295034079843
no,los,3,1357,0.002210759027266028
pero,eso,3,521,0.005758157389635317
assassin's,creed,3,4,0.75
es,mañana,3,752,0.003989361702127659
ni,madres,3,118,0.025423728813559324
grupos,>,3,5,0.6
si,nada,3,1364,0.0021994134897360706
no,podía,3,1357,0.002210759027266028
poco,mejor,3,53,0.05660377358490566
hay,pedo,3,116,0.02586206896551724
porque,esta,3,134,0.022388059701492536
pero,con,3,521,0.005758157389635317
poder,del,3,20,0.15
he,>,3,43,0.06976744186046512
que,tanto,3,2280,0.0013157894736842105
hora,que,3,58,0.05172413793103448
eh,he,3,4,0.75
<,eh,3,12342,0.00024307243558580456
y,tuve,3,2006,0.0014955134596211367
pude,>,3,21,0.14285714285714285
no,pude,3,1357,0.002210759027266028
en,todo,3,1027,0.0029211295034079843
entendible,>,3,3,1.0
huevos,que,3,9,0.3333333333333333
va,la,3,283,0.01060070671378092
desde,las,3,41,0.07317073170731707
para,mí,3,435,0.006896551724137931
llevo,>,3,31,0.0967741935483871
cambio,>,3,16,0.1875
puedo,hacer,3,47,0.06382978723404255
manejar,>,3,5,0.6
invite,>,3,3,1.0
te,invite,3,454,0.006607929515418502
dijo,un,3,57,0.05263157894736842
mitad,de,3,8,0.375
corto,>,3,7,0.42857142857142855
hablar,?,3,11,0.2727272727272727
pasa,el,3,39,0.07692307692307693
un,chiste,3,732,0.004098360655737705
esperemos,y,3,7,0.42857142857142855
mañana,es,3,177,0.01694915254237288
fue,la,3,91,0.03296703296703297
8:30,>,3,6,0.5
este,caso,3,103,0.02912621359223301
con,esto,3,450,0.006666666666666667
