Term 1,Term 2,Term 3,Frequency,Context Frequency,Conditional Probability
siii,go,cereal,1,1,1.0
tu,ya,cenaste,1,1,1.0
fui,a,cenar,1,1,1.0
llevo,mi,cena,1,1,1.0
mol,me,cayo,1,1,1.0
jajajaj,nourrrr,cayo,1,1,1.0
la,salsa,catsup,1,1,1.0
no,tiene,caso,1,2,0.5
en,ru,caso,1,1,1.0
en,una,casa,1,1,1.0
estoy,en,casa,1,5,0.2
a,mi,casa,1,5,0.2
en,mi,casa,3,6,0.5
en,nuestra,casa,1,1,1.0
de,una,casa,1,1,1.0
para,mi,carrera,1,2,0.5
en,mi,carpeta,1,6,0.16666666666666666
estan,bn,caros,1,2,0.5
0,que,caro,1,1,1.0
jajajja,gracias,caro,1,1,1.0
ei,pero,caro,1,1,1.0
no,me,carga,1,9,0.1111111111111111
de,la,cara,1,7,0.14285714285714285
esta,bn,cara,1,4,0.25
maso,hay,caps,1,1,1.0
q,me,canso,1,3,0.3333333333333333
no,toy,cansaa,1,1,1.0
pero,toy,cansaa,1,1,1.0
esa,es,canon,1,1,1.0
es,medio,canon,1,1,1.0
ya,lo,cambie,2,4,0.5
en,la,calle,1,12,0.08333333333333333
ya,te,califico,1,2,0.5
jajajaj,con,cajeta,1,1,1.0
animo,nomas,cajeta,1,1,1.0
churreria,de,cadena,1,1,1.0
gracias,jajaja,cada,1,1,1.0
casa,para,cada,1,1,1.0
yeojun,me,cacheteo,1,1,1.0
nosabia,nos,cacheteo,1,1,1.0
códigos,en,c,1,1,1.0
kreo,mañana,busquemos,1,1,1.0
móni,q,buskes,1,1,1.0
ayudame,a,buscar,1,1,1.0
literal,habia,buscado,1,1,1.0
syndrome,jajajaja,busca,1,1,1.0
llama,jajaja,busca,1,1,1.0
ni,la,buldak,1,2,0.5
x,tu,buenos,1,1,1.0
jajajqjqj,siii,buenos,1,1,1.0
soñe,nd,buenos,1,4,0.25
omg,si,buenos,1,1,1.0
hay,caps,buenos,1,1,1.0
ay,q,buenooo,1,1,1.0
sopita,esta,bueno,1,1,1.0
de,fresa,bueno,1,1,1.0
pule,mmm,bueno,1,1,1.0
meh,que,bueno,1,2,0.5
chefsito,x2,bueno,1,1,1.0
kill,que,bueno,1,1,1.0
jajajaj,q,bueno,1,2,0.5
itadakimaaaas,muy,bueno,1,1,1.0
rosas,pero,bueno,1,1,1.0
si,q,bueno,1,4,0.25
la,130,bueno,1,1,1.0
lo,cambie,bueno,1,2,0.5
un,trato,bueno,1,1,1.0
hagooo,andaleeeee,bueno,1,1,1.0
esta,muy,buena,1,2,0.5
churreria,muy,buena,1,1,1.0
si,es,buena,1,5,0.2
joder,q,buen,1,1,1.0
horror,fuersa,bro,1,1,1.0
chispitas,fuersa,bro,1,1,1.0
de,all,bran,1,1,1.0
ella,con,bp,1,1,1.0
productor,q,bp,1,1,1.0
si,ps,botate,1,1,1.0
si,no,botate,1,9,0.1111111111111111
que,caro,boomer,1,1,1.0
dia,mas,boomer,1,1,1.0
habia,vistoooo,boomer,1,1,1.0
eii,y,bonitos,1,1,1.0
estan,bien,bonitas,1,1,1.0
esta,super,bonita,1,1,1.0
no,pedimos,bolis,1,1,1.0
hubiera,visto,bno,1,1,1.0
se,ve,bno,1,4,0.25
kisiese,pero,bno,1,2,0.5
habria,estado,bno,1,1,1.0
trngo,un,bn,1,1,1.0
si,estuve,bn,1,1,1.0
y,mimi,bn,1,1,1.0
siii,esta,bn,2,3,0.6666666666666666
q,soñaste,bn,1,1,1.0
inclusive,mas,bn,1,1,1.0
vdd,estan,bn,1,1,1.0
un,examen,bn,1,2,0.5
kedo,sp,bn,1,1,1.0
fue,mimi,bn,1,1,1.0
tmb,mimi,bn,1,1,1.0
cayo,muy,bn,1,2,0.5
ese,estaba,bn,1,1,1.0
embeses,esta,bn,1,1,1.0
suena,muy,bn,1,1,1.0
dos,estan,bn,1,1,1.0
acaba,ya,bn,1,1,1.0
oraaa,andas,bn,1,1,1.0
llevaron,muy,bn,1,1,1.0
bn,jajaja,bn,1,1,1.0
tenido,conceptos,bn,1,1,1.0
pero,esta,bn,1,2,0.5
mande,un,bn,1,1,1.0
se,ve,bn,1,4,0.25
tmb,un,bluebook,1,1,1.0
son,las,blackpink,1,1,1.0
producido,por,black,1,1,1.0
nomas,ese,bl,1,1,1.0
pero,esta,biennnn,1,2,0.5
ves,tt,bien,1,1,1.0
perfecto,ya,bien,1,1,1.0
me,fue,bien,1,1,1.0
si,dormi,bien,1,1,1.0
algo,dormi,bien,1,1,1.0
si,to,bien,2,2,1.0
vdd,mimi,bien,1,1,1.0
ya,gracias,bien,1,1,1.0
bien,to,bien,1,1,1.0
si,mimi,bien,1,1,1.0
tarea,yo,bien,1,1,1.0
eso,si,bien,1,5,0.2
ve,sp,bien,1,2,0.5
si,esta,bien,1,2,0.5
jajaja,muy,bien,1,1,1.0
q,buskes,bien,1,1,1.0
profe,estan,bien,1,1,1.0
en,la,bibliotek,1,12,0.08333333333333333
wtf,mi,bffo,1,1,1.0
con,dengue,bendiciones,1,1,1.0
si,son,bastantes,1,1,1.0
pero,algo,basico,1,2,0.5
tarea,de,bases,1,2,0.5
pluma,con,base,1,1,1.0
a,estudiar,base,1,1,1.0
cayo,muy,bajo,1,2,0.5
diste,de,baja,1,1,1.0
mono,a,bailar,1,1,1.0
de,las,baemon,1,1,1.0
ellas,x,baemon,1,1,1.0
baemon,pq,baemon,1,1,1.0
eso,los,backrooms,1,1,1.0
llevaran,tantos,años,1,1,1.0
el,prox,año,1,1,1.0
colab,del,año,1,1,1.0
digo,del,año,1,1,1.0
no,mucho,azucar,1,1,1.0
de,q,azucar,1,13,0.07692307692307693
no,devoro,ayuno,1,1,1.0
ai,me,ayudas,1,1,1.0
por,no,ayudarte,1,1,1.0
la,otra,ayudameeee,1,3,0.3333333333333333
otra,ayudameeee,ayudame,1,1,1.0
una,jajaj,ayudaaaaaa,1,1,1.0
fokin,gripa,ayuda,1,1,1.0
miercoles,empiezan,ayuda,1,1,1.0
si,sip,ayuda,1,1,1.0
examen,de,ayer,1,2,0.5
fa,para,ayer,1,1,1.0
la,conoci,ayer,1,1,1.0
si,fuera,ayer,1,1,1.0
omg,nokreo,ay,1,1,1.0
475k,jajajaj,ay,1,1,1.0
de,q,ay,1,13,0.07692307692307693
q,azucar,ay,1,1,1.0
es,sign,ay,1,1,1.0
fuersa,bro,awwww,1,2,0.5
soñe,nd,avrlo,1,4,0.25
id,jajajaj,avr,1,1,1.0
pero,juguemoslo,avr,1,1,1.0
el,mejor,avr,1,1,1.0
bn,tarde,avr,1,1,1.0
bueno,a,avr,1,2,0.5
si,tt,avr,1,1,1.0
mimi,bien,aunque,1,2,0.5
metallica,jjaja,aunque,1,1,1.0
esta,semana,aun,1,2,0.5
el,momento,aun,1,1,1.0
deseame,suerte,aun,1,1,1.0
jajajaj,sii,aun,1,1,1.0
solo,q,aun,1,4,0.25
perdon,nooo,aun,1,1,1.0
thx,pero,aun,1,1,1.0
de,comprarlo,auditorio,1,1,1.0
y,tu,auchhhh,1,7,0.14285714285714285
aceptables,toda,asustada,1,1,1.0
vere,mi,asmr,1,1,1.0
pobre,nana,asi,1,1,1.0
suerte,aun,asi,1,1,1.0
casa,aai,asi,1,1,1.0
un,juego,asi,1,2,0.5
xd,jajajajj,asi,1,1,1.0
habra,uno,asi,1,1,1.0
la,calle,asi,1,1,1.0
nada,pq,asi,1,1,1.0
gusta,mas,asi,1,1,1.0
no,es,asi,1,7,0.14285714285714285
pobrecita,eii,asi,1,1,1.0
si,jigumi,asi,1,1,1.0
eso,mejor,asi,1,1,1.0
pero,nomas,asi,1,1,1.0
se,jajj,asi,1,1,1.0
acaba,jajaj,asi,1,1,1.0
escuela,xd,asi,1,1,1.0
o,algo,asi,1,2,0.5
segun,yo,asi,1,1,1.0
de,hoy,asi,1,2,0.5
mi,asmr,artist,1,1,1.0
recordaste,el,ark,1,1,1.0
variable,x,area,1,1,1.0
pasa,chika,aqui,1,1,1.0
lo,acepto,apurate,1,1,1.0
asi,q,apurale,1,6,0.16666666666666666
me,la,aprueben,1,2,0.5
jajajaj,jajajajja,apoko,1,1,1.0
somos,jigumis,apoko,1,1,1.0
sp,joven,apoko,1,1,1.0
de,pavo,apocoooo,1,1,1.0
y,tu,apocooo,1,7,0.14285714285714285
claro,pero,apoco,1,1,1.0
jajajaj,ay,apoco,1,1,1.0
el,metro,apenas,1,1,1.0
no,se,apenas,1,16,0.0625
y,wonyo,apenas,1,1,1.0
dias,de,antiguedad,1,1,1.0
enteraste,desde,antes,1,1,1.0
el,perrito,antes,1,1,1.0
con,cajeta,animo,1,1,1.0
vengo,tmb,animo,1,1,1.0
buenos,deseos,animo,1,1,1.0
no,seee,animo,1,3,0.3333333333333333
mejores,rapido,animo,1,1,1.0
tmb,chi,animo,1,1,1.0
del,dia,animo,1,1,1.0
dia,animo,animo,1,1,1.0
senti,feo,animo,1,1,1.0
si,gracias,animo,1,1,1.0
gracias,animo,animo,1,1,1.0
poke,jajajaj,animo,1,2,0.5
q,entiende,animo,1,1,1.0
pedido,neni,animo,1,1,1.0
cierto,ola,ando,1,1,1.0
solo,q,ando,1,4,0.25
jajajaj,oraaa,andas,1,1,1.0
ya,donde,andas,1,1,1.0
ps,aki,andamos,1,1,1.0
la,hagooo,andaleeeee,1,1,1.0
kepasa,chiko,andaleeee,1,1,1.0
xd,siii,andaba,1,3,0.3333333333333333
no,esta,anda,1,1,1.0
seamos,jigumis,anda,1,1,1.0
aca,igual,anda,1,2,0.5
de,señora,anda,1,1,1.0
bro,awwww,ame,1,1,1.0
akiii,me,amaban,1,1,1.0
andas,bn,alucin,1,1,1.0
q,tal,aloha,1,7,0.14285714285714285
uno,de,all,1,1,1.0
si,justo,algunos,1,1,1.0
de,edad,algunas,1,1,1.0
bn,en,algunas,1,1,1.0
jajaj,pero,algo,1,2,0.5
algo,es,algo,1,1,1.0
si,pero,algo,1,5,0.2
mojaste,o,algo,1,1,1.0
haya,sido,algo,1,1,1.0
te,dije,algo,1,4,0.25
ahyeon,esta,algo,1,1,1.0
q,es,algo,1,5,0.2
velocidad,o,algo,1,1,1.0
ya,dijo,algo,1,1,1.0
q,se,alcance,1,6,0.16666666666666666
vda,pon,alarmas,1,1,1.0
samyang,yo,al,1,1,1.0
tengo,fe,al,1,1,1.0
me,recordo,al,1,1,1.0
pero,bno,al,1,1,1.0
va,ojala,al,1,1,1.0
no,mas,al,1,1,1.0
oct,creo,al,1,1,1.0
claro,ni,al,1,1,1.0
a,predecir,al,1,1,1.0
q,preguntale,al,1,1,1.0
essss,sip,akiora,1,1,1.0
q,estudiar,akiora,1,2,0.5
tus,22,akiii,1,1,1.0
ey,ola,akii,1,1,1.0
y,ps,aki,1,2,0.5
ya,estamos,aki,1,2,0.5
flojera,de,aki,1,1,1.0
la,encontreee,akeno,1,1,1.0
como,nieve,aja,1,1,1.0
haciendo,tarea,ainoooo,1,1,1.0
ser,una,ai,1,1,1.0
debe,ser,ai,1,1,1.0
parecia,a,ai,1,2,0.5
es,una,ai,1,2,0.5
pero,no,ai,1,20,0.05
ese,bl,ai,1,1,1.0
digo,q,ahyeon,1,2,0.5
de,vdd,ahorita,1,3,0.3333333333333333
monton,y,ahorita,1,1,1.0
dio,miedo,ahorita,1,1,1.0
oyes,ok,ahorita,1,1,1.0
kiero,poke,ahora,1,1,1.0
lo,cambie,ahora,1,2,0.5
la,aprueben,ahora,1,1,1.0
jennie,y,ahora,1,2,0.5
eran,juveniles,ahi,1,1,1.0
bn,cara,ahi,1,1,1.0
lo,juro,ahi,1,1,1.0
ponpompurin,ola,ahi,1,1,1.0
las,pantunflas,ahi,1,1,1.0
y,hasta,ahi,1,1,1.0
te,perdono,ah,1,2,0.5
en,10,ah,1,1,1.0
ni,al,agua,1,1,1.0
si,me,agregas,1,9,0.1111111111111111
despues,le,agarras,1,1,1.0
cenar,ola,again,1,1,1.0
deja,mimir,adios,1,1,1.0
no,kiero,adios,1,3,0.3333333333333333
siii,es,adictivo,1,1,1.0
no,me,acuerdo,2,9,0.2222222222222222
hacen,live,action,1,1,1.0
noo,me,acorde,1,1,1.0
sim,me,acorde,1,1,1.0
pero,me,acorde,1,4,0.25
miedo,no,acordarme,1,1,1.0
ni,me,acordaba,1,1,1.0
jajajajaja,lo,acepto,1,1,1.0
apoco,si,acepto,1,1,1.0
graficos,medio,aceptables,1,1,1.0
me,los,acabe,1,1,1.0
ahorita,ya,acabe,1,2,0.5
es,vdd,acaba,1,2,0.5
en,q,acaba,1,2,0.5
aun,no,acaba,1,4,0.25
lo,venden,aca,1,2,0.5
x222,coinsido,aca,1,1,1.0
don,porfirio,aca,1,1,1.0
la,vida,aca,1,7,0.14285714285714285
ven,feos,aca,1,1,1.0
kien,jajajaj,aca,1,1,1.0
lleva,tiempo,aca,1,1,1.0
q,estoy,aburrida,1,1,1.0
ya,me,aburri,1,7,0.14285714285714285
una,casa,aai,1,2,0.5
sacaaaaa,espera,aaaaaaaaaa,1,1,1.0
buen,grupo,aaaaa,1,1,1.0
x2,tt,aaaa,1,1,1.0
que,dijistes,aaaa,1,1,1.0
ya,dormire,aaaa,1,2,0.5
te,creo,aaaa,1,1,1.0
sii,vale,aaaa,1,1,1.0
of,leon,aaaa,1,1,1.0
bn,locos,aaaa,1,1,1.0
jajajaj,q,aaaa,1,2,0.5
era,jajaj,aaa,1,1,1.0
bastantes,rápidos,aaa,1,1,1.0
estaba,mimida,a,1,2,0.5
el,sprayy,a,1,1,1.0
kien,essss,a,1,1,1.0
eso,destinada,a,1,1,1.0
non,ya,a,1,1,1.0
se,alcance,a,1,1,1.0
rato,es,a,1,1,1.0
las,1030,a,1,1,1.0
el,examen,a,1,2,0.5
nomas,pones,a,1,1,1.0
tu,mono,a,1,1,1.0
si,voy,a,1,1,1.0
real,yokreo,a,1,1,1.0
si,claro,a,1,2,0.5
mi,termo,a,1,1,1.0
sip,voy,a,1,1,1.0
hora,gracias,a,1,1,1.0
bien,y,a,3,6,0.5
juego,asi,a,1,1,1.0
jajjaja,vaaa,a,1,1,1.0
carrera,jajajja,a,1,1,1.0
expensive,cheap,a,1,1,1.0
a,si,a,2,5,0.4
me,vas,a,1,1,1.0
he,dicho,a,1,1,1.0
llego,tempra,a,1,1,1.0
mi,reaccion,a,1,1,1.0
ya,voy,a,1,1,1.0
casa,gracias,a,1,1,1.0
si,sabe,a,1,1,1.0
comprarlo,auditorio,a,1,1,1.0
ayudameeee,ayudame,a,1,1,1.0
se,va,a,1,1,1.0
viva,fui,a,1,1,1.0
tampoco,jajaj,a,1,1,1.0
vdd,llegue,a,1,1,1.0
niuyork,nonooo,a,1,1,1.0
estaba,petada,a,1,1,1.0
no,estaban,a,1,1,1.0
a,30,a,1,1,1.0
muy,fit,a,1,1,1.0
puedes,gracias,a,1,1,1.0
le,parecia,a,1,1,1.0
akeno,pq,a,1,1,1.0
k,si,a,1,2,0.5
si,bien,a,1,1,1.0
q,bueno,a,1,2,0.5
hoy,salgo,a,1,1,1.0
que,oo,a,1,1,1.0
cambie,bueno,a,1,1,1.0
siguele,q,a,1,1,1.0
luego,va,a,1,1,1.0
la,va,a,1,1,1.0
xciertooo,topaste,a,1,1,1.0
en,cuanto,a,1,1,1.0
has,escuchado,a,1,1,1.0
se,parecia,a,1,1,1.0
ejercicio,van,a,1,1,1.0
4,porfa,a,1,1,1.0
hoy,vamos,a,1,1,1.0
son,3,a,1,1,1.0
que,fuera,a,1,1,1.0
andas,o,a,1,1,1.0
ya,empezaron,a,1,1,1.0
ok,mañana,a,1,1,1.0
me,voy,a,1,1,1.0
a,tardar,a,1,1,1.0
te,va,a,1,1,1.0
en,letras,a,1,1,1.0
o,como,a,1,2,0.5
y,servilletas,a,1,1,1.0
se,vamos,a,1,1,1.0
a,quedarnos,a,1,1,1.0
cual,iba,a,1,1,1.0
se,obtiene,a,1,1,1.0
descanso,chikas,a,1,1,1.0
me,refiero,a,1,1,1.0
la,van,a,1,1,1.0
a,las,9,1,4,0.25
era,el,6,1,1,1.0
visto,como,50,1,1,1.0
examen,de,5,1,2,0.5
pq,no,475k,1,3,0.3333333333333333
x,ser,4,1,1,1.0
poner,esos,4,1,1,1.0
del,punto,33,1,1,1.0
estaban,a,30,1,1,1.0
solo,son,3,1,1,1.0
el,num,3,1,1,1.0
creo,al,28,1,1,1.0
ya,tiene,27,1,3,0.3333333333333333
sakura,creo,26,1,1,1.0
si,del,25,1,1,1.0
y,tiene,25,1,1,1.0
yena,tiene,25,1,1,1.0
y,tu,23,1,7,0.14285714285714285
ya,tus,22,1,1,1.0
jajajaj,shhh,22,1,1,1.0
apenas,cumplio,20,1,1,1.0
examen,vale,1pto,1,1,1.0
a,la,19,1,3,0.3333333333333333
debemos,tener,15,1,1,1.0
a,la,130,1,3,0.3333333333333333
a,las,1030,1,4,0.25
soy,un,1010,1,1,1.0
examenes,cual,100000000,1,1,1.0
pq,tengo,10000,1,2,0.5
stream,como,10000,1,1,1.0
mandaselo,jajaj,100,1,1,1.0
a,las,10,1,4,0.25
dejo,en,10,1,1,1.0
poco,como,1,1,1,1.0
jajaj,a,04nov,1,1,1.0
y,jisoo,00,1,1,1.0
esmuchaaaa,siii,0,1,1,1.0
gracias,neni,0,1,1,1.0
no,xd,0,1,1,1.0
